station_name,timestamp,total_sessions,avg_occupancy,energy_kwh,revenue_inr,avg_temp,precipitation,congestion,month_year,rolling7d
Downtown Hub,2023-06-14,89,0.4635416666666667,2435.73,25629.07,33.166666666666664,40.16,0.8727916666666666,Jun 2023,83.6
Downtown Hub,2023-06-15,87,0.453125,2510.21,24620.62,33.7875,48.550000000000004,0.8572083333333333,Jun 2023,83.1
Downtown Hub,2023-06-16,90,0.46875,2719.17,28056.29,32.516666666666666,44.63,0.8710833333333333,Jun 2023,84.1
Downtown Hub,2023-06-17,75,0.390625,2028.44,20125.36,32.987500000000004,58.47,0.8534166666666666,Jun 2023,84.7
Downtown Hub,2023-06-18,66,0.34375,2102.74,21692.69,33.12916666666667,24.15,0.811125,Jun 2023,84.0
Downtown Hub,2023-06-19,92,0.4791666666666667,2727.45,25869.71,32.979166666666664,18.94,0.8475416666666667,Jun 2023,84.1
Downtown Hub,2023-06-20,83,0.4322916666666667,2511.56,24135.29,33.387499999999996,49.78,0.8569583333333334,Jun 2023,83.1
Downtown Hub,2023-06-21,91,0.4739583333333333,2769.09,29325.34,33.18333333333333,30.759999999999998,0.8530000000000001,Jun 2023,83.4
Downtown Hub,2023-06-22,88,0.4583333333333333,2498.51,25117.59,33.4125,21.48,0.8508749999999999,Jun 2023,83.6
Downtown Hub,2023-06-23,91,0.4739583333333333,2491.97,25257.09,32.9,31.09,0.862,Jun 2023,83.7
Downtown Hub,2023-06-24,70,0.3645833333333333,2255.42,22707.760000000002,32.88333333333333,34.44,0.8279583333333332,Jun 2023,83.0
Downtown Hub,2023-06-25,72,0.375,1975.62,20285.63,32.612500000000004,15.89,0.8445833333333334,Jun 2023,83.9
Downtown Hub,2023-06-26,85,0.4427083333333333,2433.05,24659.07,33.25833333333333,41.699999999999996,0.857125,Jun 2023,82.9
Downtown Hub,2023-06-27,87,0.453125,2591.36,26172.6,33.233333333333334,29.43,0.855125,Jun 2023,83.4
Downtown Hub,2023-06-28,92,0.4791666666666667,3098.42,32092.61,32.9625,26.46,0.8533333333333334,Jun 2023,83.6
Downtown Hub,2023-06-29,86,0.4479166666666667,2833.78,28831.97,32.65833333333333,47.97,0.8697916666666666,Jun 2023,83.3
Downtown Hub,2023-06-30,95,0.4947916666666667,2923.2,28326.63,33.38333333333333,38.88,0.8764583333333333,Jun 2023,83.9
Downtown Hub,2023-07-01,71,0.3697916666666667,2104.92,20372.45,33.78333333333333,29.979999999999997,0.8503333333333334,Jul 2023,84.0
Downtown Hub,2023-07-02,74,0.3854166666666667,1951.35,19224.98,33.74583333333333,34.9,0.858,Jul 2023,84.3
Downtown Hub,2023-07-03,85,0.4427083333333333,2590.83,24627.28,33.895833333333336,23.59,0.87525,Jul 2023,84.3
Downtown Hub,2023-07-04,87,0.453125,2606.67,25926.38,33.512499999999996,75.23,0.8512916666666667,Jul 2023,84.3
Downtown Hub,2023-07-05,91,0.4739583333333333,2595.56,26059.66,34.15,25.84,0.8514583333333333,Jul 2023,84.1
Downtown Hub,2023-07-06,94,0.4895833333333333,2576.3,24817.22,34.108333333333334,23.869999999999997,0.8509583333333334,Jul 2023,85.3
Downtown Hub,2023-07-07,87,0.453125,2558.4,25520.25,33.800000000000004,30.49,0.8545416666666666,Jul 2023,84.1
Downtown Hub,2023-07-08,72,0.375,1828.55,17913.66,34.125,39.300000000000004,0.8299583333333334,Jul 2023,84.3
Downtown Hub,2023-07-09,71,0.3697916666666667,2117.71,20534.02,34.07083333333333,43.019999999999996,0.8376666666666667,Jul 2023,83.9
Downtown Hub,2023-07-10,86,0.4479166666666667,2684.27,26775.15,34.03333333333333,41.23,0.8380416666666667,Jul 2023,84.0
Downtown Hub,2023-07-11,89,0.4635416666666667,2728.79,27368.32,34.295833333333334,27.130000000000003,0.8649583333333334,Jul 2023,84.3
Downtown Hub,2023-07-12,93,0.484375,2728.51,27174.94,33.84166666666667,34.8,0.86275,Jul 2023,84.6
Downtown Hub,2023-07-13,86,0.4479166666666667,2832.5099999999998,27758.56,33.82083333333333,29.299999999999997,0.8733333333333334,Jul 2023,83.4
Downtown Hub,2023-07-14,90,0.46875,2765.2,29127.35,34.012499999999996,81.96,0.8565,Jul 2023,83.9
Downtown Hub,2023-07-15,72,0.375,2054.64,21189.8,33.833333333333336,21.68,0.8437916666666667,Jul 2023,83.9
Downtown Hub,2023-07-16,73,0.3802083333333333,2157.55,22066.23,34.31666666666667,51.24,0.8345833333333333,Jul 2023,84.1
Downtown Hub,2023-07-17,91,0.4739583333333333,2654.7400000000002,26197.920000000002,34.1,33.11,0.8562916666666666,Jul 2023,84.9
Downtown Hub,2023-07-18,93,0.484375,2856.78,29639.69,33.81666666666667,27.32,0.8495833333333334,Jul 2023,85.4
Downtown Hub,2023-07-19,86,0.4479166666666667,2751.84,28842.15,33.4,9.0,0.872,Jul 2023,84.4
Downtown Hub,2023-07-20,86,0.4479166666666667,2818.79,26504.51,33.737500000000004,36.12,0.872125,Jul 2023,84.4
Downtown Hub,2023-07-21,89,0.4635416666666667,2651.24,25292.010000000002,33.895833333333336,36.53,0.8446250000000001,Jul 2023,84.3
Downtown Hub,2023-07-22,71,0.3697916666666667,2253.81,21970.36,34.324999999999996,20.99,0.8187083333333334,Jul 2023,84.1
Downtown Hub,2023-07-23,76,0.3958333333333333,2331.92,23120.41,33.791666666666664,17.380000000000003,0.8250000000000001,Jul 2023,84.6
Downtown Hub,2023-07-24,89,0.4635416666666667,2877.87,28239.35,33.94583333333333,46.06,0.8657916666666666,Jul 2023,84.3
Downtown Hub,2023-07-25,90,0.46875,2507.14,24467.69,34.28333333333333,29.220000000000002,0.855375,Jul 2023,83.9
Downtown Hub,2023-07-26,89,0.4635416666666667,3112.82,30371.850000000002,34.15,35.69,0.8674583333333333,Jul 2023,84.3
Downtown Hub,2023-07-27,93,0.484375,2965.18,29061.59,33.96666666666667,36.11,0.87025,Jul 2023,85.3
Downtown Hub,2023-07-28,85,0.4427083333333333,2351.8,24061.27,34.15,61.8,0.8474166666666667,Jul 2023,84.7
Downtown Hub,2023-07-29,70,0.3645833333333333,1958.33,19588.760000000002,34.416666666666664,24.51,0.8401666666666667,Jul 2023,84.6
Downtown Hub,2023-07-30,69,0.359375,1839.58,18924.78,33.78333333333333,39.31,0.8593333333333333,Jul 2023,83.6
Downtown Hub,2023-07-31,88,0.4583333333333333,2566.42,26372.9,34.324999999999996,33.9,0.8573333333333334,Jul 2023,83.4
Downtown Hub,2023-08-01,86,0.4479166666666667,2804.96,27590.04,33.079166666666666,38.169999999999995,0.8487083333333333,Aug 2023,82.9
Downtown Hub,2023-08-02,88,0.4583333333333333,2629.7200000000003,26390.71,33.045833333333334,42.44,0.864125,Aug 2023,82.7
Downtown Hub,2023-08-03,86,0.4479166666666667,2704.69,28090.24,33.46666666666667,41.81,0.8589166666666667,Aug 2023,81.7
Downtown Hub,2023-08-04,90,0.46875,2706.06,26803.7,32.8125,32.83,0.8559583333333333,Aug 2023,82.4
Downtown Hub,2023-08-05,69,0.359375,2016.7,20637.56,33.291666666666664,82.4,0.832875,Aug 2023,82.3
Downtown Hub,2023-08-06,64,0.3333333333333333,1998.31,20338.1,33.420833333333334,19.67,0.8422499999999999,Aug 2023,81.6
Downtown Hub,2023-08-07,89,0.4635416666666667,2967.26,29083.05,33.00833333333333,33.71,0.8592916666666667,Aug 2023,81.7
Downtown Hub,2023-08-08,83,0.4322916666666667,2624.2999999999997,25909.9,33.266666666666666,43.0,0.851125,Aug 2023,81.3
Downtown Hub,2023-08-09,84,0.4375,1985.77,20290.44,33.675000000000004,31.51,0.8569583333333334,Aug 2023,80.7
Downtown Hub,2023-08-10,84,0.4375,2433.7,23637.63,32.975,43.1,0.8725,Aug 2023,80.4
Downtown Hub,2023-08-11,88,0.4583333333333333,2470.06,24249.37,32.708333333333336,45.08,0.8543333333333334,Aug 2023,80.1
Downtown Hub,2023-08-12,66,0.34375,2095.46,21226.39,32.84583333333333,68.97,0.8232499999999999,Aug 2023,79.7
Downtown Hub,2023-08-13,72,0.375,2052.49,20595.02,32.9375,67.58,0.8543333333333334,Aug 2023,80.9
Downtown Hub,2023-08-14,89,0.4635416666666667,2738.3,25757.54,32.775,81.74000000000001,0.8525833333333334,Aug 2023,80.9
Downtown Hub,2023-08-15,86,0.4479166666666667,2920.62,29393.99,33.00833333333333,59.56,0.8574166666666666,Aug 2023,81.3
Downtown Hub,2023-08-16,84,0.4375,2489.75,25781.01,33.233333333333334,87.28,0.8657499999999999,Aug 2023,81.3
Downtown Hub,2023-08-17,81,0.421875,2466.76,24712.8,33.375,78.08,0.86525,Aug 2023,80.9
Downtown Hub,2023-08-18,87,0.453125,2828.59,26315.16,32.891666666666666,32.36,0.8538749999999999,Aug 2023,80.7
Downtown Hub,2023-08-19,69,0.359375,2013.61,19312.33,33.520833333333336,44.75,0.8373333333333334,Aug 2023,81.1
Downtown Hub,2023-08-20,69,0.359375,1896.24,18201.579999999998,33.391666666666666,33.08,0.8279166666666667,Aug 2023,80.7
Downtown Hub,2023-08-21,86,0.4479166666666667,2997.19,30915.71,33.016666666666666,29.33,0.8546666666666667,Aug 2023,80.3
Downtown Hub,2023-08-22,86,0.4479166666666667,2594.17,27377.309999999998,33.2375,33.78,0.8740416666666667,Aug 2023,80.3
Downtown Hub,2023-08-23,88,0.4583333333333333,2705.87,27409.1,33.25833333333333,27.14,0.840375,Aug 2023,80.9
Downtown Hub,2023-08-24,90,0.46875,2451.66,25631.72,33.170833333333334,37.86,0.8570000000000001,Aug 2023,82.1
Downtown Hub,2023-08-25,87,0.453125,2740.77,28430.219999999998,33.22083333333333,68.17,0.8657083333333334,Aug 2023,82.1
Downtown Hub,2023-08-26,70,0.3645833333333333,1987.02,20738.97,32.94583333333333,23.78,0.8498749999999999,Aug 2023,82.3
Downtown Hub,2023-08-27,69,0.359375,1931.67,19343.44,32.93333333333333,32.67,0.8370416666666666,Aug 2023,82.3
Downtown Hub,2023-08-28,90,0.46875,2451.31,23512.37,32.887499999999996,31.53,0.8728750000000001,Aug 2023,82.9
Downtown Hub,2023-08-29,89,0.4635416666666667,2679.96,27867.31,33.137499999999996,58.66,0.8515416666666668,Aug 2023,83.3
Downtown Hub,2023-08-30,86,0.4479166666666667,2437.58,23703.41,33.1625,83.99000000000001,0.8532083333333333,Aug 2023,83.0
Downtown Hub,2023-08-31,82,0.4270833333333333,2470.77,23920.54,33.17916666666667,46.230000000000004,0.8622916666666667,Aug 2023,81.9
Downtown Hub,2023-09-01,90,0.46875,2791.23,29268.19,30.34166666666667,36.95,0.8711666666666668,Sep 2023,82.3
Downtown Hub,2023-09-02,66,0.34375,2174.0099999999998,20913.65,30.412499999999998,57.22,0.8411666666666666,Sep 2023,81.7
Downtown Hub,2023-09-03,64,0.3333333333333333,1824.76,17961.45,30.504166666666666,55.85,0.83325,Sep 2023,81.0
Downtown Hub,2023-09-04,84,0.4375,2791.58,26959.23,30.770833333333332,32.46,0.8336250000000001,Sep 2023,80.1
Downtown Hub,2023-09-05,81,0.421875,2334.69,21681.04,30.974999999999998,47.05,0.8535416666666666,Sep 2023,79.0
Downtown Hub,2023-09-06,83,0.4322916666666667,2548.42,26060.7,31.3875,32.45,0.8445833333333334,Sep 2023,78.6
Downtown Hub,2023-09-07,81,0.421875,2461.89,25865.84,31.4375,57.14,0.858,Sep 2023,78.4
Downtown Hub,2023-09-08,81,0.421875,2604.58,26528.68,31.195833333333336,62.46,0.8525,Sep 2023,77.1
Downtown Hub,2023-09-09,68,0.3541666666666667,1978.36,20060.09,30.9375,14.42,0.8171666666666666,Sep 2023,77.4
Downtown Hub,2023-09-10,68,0.3541666666666667,2027.99,20683.78,31.575,52.06,0.843375,Sep 2023,78.0
Downtown Hub,2023-09-11,81,0.421875,2297.92,22518.23,31.075,28.74,0.854375,Sep 2023,77.6
Downtown Hub,2023-09-12,89,0.4635416666666667,2531.57,25225.37,30.820833333333336,51.75,0.8614166666666666,Sep 2023,78.7
Downtown Hub,2023-09-13,80,0.4166666666666667,2442.09,25364.72,31.129166666666666,32.75,0.8595416666666668,Sep 2023,78.3
Downtown Hub,2023-09-14,89,0.4635416666666667,2410.33,23741.01,30.8125,12.98,0.8490000000000001,Sep 2023,79.4
Downtown Hub,2023-09-15,85,0.4427083333333333,2499.3199999999997,24592.190000000002,31.125,39.36,0.8520833333333333,Sep 2023,80.0
Downtown Hub,2023-09-16,68,0.3541666666666667,2127.6,21801.55,30.608333333333334,22.0,0.8497499999999999,Sep 2023,80.0
Downtown Hub,2023-09-17,65,0.3385416666666667,1948.1,18511.39,30.954166666666666,36.64,0.84075,Sep 2023,79.6
Downtown Hub,2023-09-18,86,0.4479166666666667,2868.75,30048.95,31.120833333333334,32.99,0.8581249999999999,Sep 2023,80.3
Downtown Hub,2023-09-19,85,0.4427083333333333,2552.1,25770.02,31.079166666666666,53.04,0.8503333333333334,Sep 2023,79.7
Downtown Hub,2023-09-20,84,0.4375,2502.08,24061.65,31.02916666666667,43.29,0.85025,Sep 2023,80.3
Downtown Hub,2023-09-21,81,0.421875,2229.53,21540.3,31.304166666666664,97.42,0.8520416666666667,Sep 2023,79.1
Downtown Hub,2023-09-22,87,0.453125,2273.34,22428.09,30.620833333333334,57.99,0.8575833333333334,Sep 2023,79.4
Downtown Hub,2023-09-23,70,0.3645833333333333,2234.77,22719.29,31.36666666666667,42.019999999999996,0.8330416666666666,Sep 2023,79.7
Downtown Hub,2023-09-24,68,0.3541666666666667,2312.25,22833.06,30.849999999999998,40.64000000000001,0.83175,Sep 2023,80.1
Downtown Hub,2023-09-25,83,0.4322916666666667,2339.63,23706.59,30.775000000000002,57.83,0.8734166666666666,Sep 2023,79.7
Downtown Hub,2023-09-26,83,0.4322916666666667,2769.8,27219.05,30.1875,27.619999999999997,0.8574166666666666,Sep 2023,79.4
Downtown Hub,2023-09-27,87,0.453125,2518.99,25928.75,30.541666666666668,51.25,0.8559166666666668,Sep 2023,79.9
Downtown Hub,2023-09-28,78,0.40625,2419.61,23576.37,31.108333333333334,65.72999999999999,0.86375,Sep 2023,79.4
Downtown Hub,2023-09-29,86,0.4479166666666667,2736.26,27876.49,31.254166666666666,13.56,0.8614583333333333,Sep 2023,79.3
Downtown Hub,2023-09-30,66,0.34375,2285.85,23365.46,30.77916666666667,22.77,0.8493750000000001,Sep 2023,78.7
Downtown Hub,2023-10-01,71,0.3697916666666667,2063.81,21389.69,28.520833333333332,12.72,0.8239166666666667,Oct 2023,79.1
Downtown Hub,2023-10-02,85,0.4427083333333333,2727.31,25941.96,27.691666666666666,8.92,0.8474583333333333,Oct 2023,79.4
Downtown Hub,2023-10-03,85,0.4427083333333333,2570.37,24323.26,28.025000000000002,1.23,0.8681666666666666,Oct 2023,79.7
Downtown Hub,2023-10-04,82,0.4270833333333333,2603.29,26248.07,27.616666666666664,15.68,0.8732083333333334,Oct 2023,79.0
Downtown Hub,2023-10-05,84,0.4375,2668.43,28423.25,27.900000000000002,4.949999999999999,0.8617083333333334,Oct 2023,79.9
Downtown Hub,2023-10-06,82,0.4270833333333333,2389.13,24569.44,27.766666666666666,16.05,0.8671666666666668,Oct 2023,79.3
Downtown Hub,2023-10-07,63,0.328125,1953.72,19919.37,28.204166666666666,31.29,0.8414583333333333,Oct 2023,78.9
Downtown Hub,2023-10-08,63,0.328125,1955.09,20759.64,27.945833333333336,11.98,0.8537500000000001,Oct 2023,77.7
Downtown Hub,2023-10-09,84,0.4375,2346.5,23217.04,27.95,0.0,0.8646666666666666,Oct 2023,77.6
Downtown Hub,2023-10-10,85,0.4427083333333333,2461.54,24364.11,27.97083333333333,21.84,0.855875,Oct 2023,77.6
Downtown Hub,2023-10-11,83,0.4322916666666667,2709.03,28449.4,27.683333333333334,17.55,0.8585833333333333,Oct 2023,77.7
Downtown Hub,2023-10-12,82,0.4270833333333333,2201.79,22030.65,27.604166666666668,16.5,0.8555,Oct 2023,77.4
Downtown Hub,2023-10-13,86,0.4479166666666667,2537.31,25061.07,28.383333333333336,5.470000000000001,0.8621249999999999,Oct 2023,78.0
Downtown Hub,2023-10-14,65,0.3385416666666667,1818.28,17044.94,27.579166666666666,7.36,0.83725,Oct 2023,78.3
Downtown Hub,2023-10-15,68,0.3541666666666667,1835.25,17863.51,27.695833333333336,35.6,0.8537083333333334,Oct 2023,79.0
Downtown Hub,2023-10-16,79,0.4114583333333333,2610.0,26057.62,27.933333333333334,43.93,0.8669583333333333,Oct 2023,78.3
Downtown Hub,2023-10-17,78,0.40625,2586.72,26713.44,28.016666666666666,28.32,0.8508749999999999,Oct 2023,77.3
Downtown Hub,2023-10-18,85,0.4427083333333333,2509.57,24851.03,28.354166666666668,14.76,0.8553333333333333,Oct 2023,77.6
Downtown Hub,2023-10-19,79,0.4114583333333333,2017.01,19379.08,28.379166666666666,25.38,0.8478333333333333,Oct 2023,77.1
Downtown Hub,2023-10-20,74,0.3854166666666667,2246.82,22678.61,28.191666666666666,19.7,0.8578749999999999,Oct 2023,75.4
Downtown Hub,2023-10-21,68,0.3541666666666667,2093.73,20438.09,27.695833333333336,17.060000000000002,0.8360416666666667,Oct 2023,75.9
Downtown Hub,2023-10-22,66,0.34375,1851.88,19364.35,28.46666666666667,34.0,0.844125,Oct 2023,75.6
Downtown Hub,2023-10-23,79,0.4114583333333333,2478.24,25733.82,27.795833333333334,37.190000000000005,0.8516666666666667,Oct 2023,75.6
Downtown Hub,2023-10-24,85,0.4427083333333333,2447.9,25127.34,27.7375,29.909999999999997,0.84625,Oct 2023,76.6
Downtown Hub,2023-10-25,86,0.4479166666666667,2480.7599999999998,24946.02,27.870833333333334,5.74,0.8650000000000001,Oct 2023,76.7
Downtown Hub,2023-10-26,80,0.4166666666666667,2396.12,23777.91,27.96666666666667,15.309999999999999,0.8563333333333333,Oct 2023,76.9
Downtown Hub,2023-10-27,84,0.4375,2754.36,27218.989999999998,28.008333333333336,9.28,0.8649583333333334,Oct 2023,78.3
Downtown Hub,2023-10-28,66,0.34375,1883.98,18887.95,28.070833333333336,14.02,0.8272083333333334,Oct 2023,78.0
Downtown Hub,2023-10-29,70,0.3645833333333333,2111.46,20751.77,27.916666666666668,0.93,0.8418333333333333,Oct 2023,78.6
Downtown Hub,2023-10-30,85,0.4427083333333333,2424.99,25277.84,28.316666666666666,0.0,0.859125,Oct 2023,79.4
Downtown Hub,2023-10-31,83,0.4322916666666667,2339.35,23581.48,28.079166666666666,22.17,0.8566250000000001,Oct 2023,79.1
Downtown Hub,2023-11-01,81,0.421875,2398.57,23305.56,24.462500000000002,12.22,0.8461249999999999,Nov 2023,78.4
Downtown Hub,2023-11-02,76,0.3958333333333333,2395.23,23152.72,25.52916666666667,11.69,0.857125,Nov 2023,77.9
Downtown Hub,2023-11-03,81,0.421875,2289.01,22321.829999999998,25.195833333333336,3.14,0.868125,Nov 2023,77.4
Downtown Hub,2023-11-04,68,0.3541666666666667,2245.62,23863.61,25.224999999999998,22.72,0.8142083333333333,Nov 2023,77.7
Downtown Hub,2023-11-05,66,0.34375,1867.04,18988.3,25.125,1.9899999999999998,0.8395,Nov 2023,77.1
Downtown Hub,2023-11-06,78,0.40625,2424.9700000000003,24075.47,24.45,4.62,0.8697916666666666,Nov 2023,76.1
Downtown Hub,2023-11-07,74,0.3854166666666667,2140.77,21580.05,24.954166666666666,59.709999999999994,0.8702083333333334,Nov 2023,74.9
Downtown Hub,2023-11-08,82,0.4270833333333333,2625.5,25180.36,25.15833333333333,7.82,0.8577499999999999,Nov 2023,75.0
Downtown Hub,2023-11-09,77,0.4010416666666667,1986.24,18875.17,24.90833333333333,43.02,0.8552083333333332,Nov 2023,75.1
Downtown Hub,2023-11-10,79,0.4114583333333333,2237.44,21909.55,24.683333333333334,7.8,0.851375,Nov 2023,74.9
Downtown Hub,2023-11-11,60,0.3125,1924.33,18607.43,25.191666666666666,5.8,0.8604166666666666,Nov 2023,73.7
Downtown Hub,2023-11-12,66,0.34375,2094.07,21329.09,24.599999999999998,10.71,0.8452916666666667,Nov 2023,73.7
Downtown Hub,2023-11-13,81,0.421875,2344.98,23431.19,24.724999999999998,16.81,0.8456250000000001,Nov 2023,74.1
Downtown Hub,2023-11-14,84,0.4375,2390.03,23776.31,24.84583333333333,11.8,0.8751666666666668,Nov 2023,75.6
Downtown Hub,2023-11-15,79,0.4114583333333333,2261.84,22061.91,24.954166666666666,0.42,0.8526250000000001,Nov 2023,75.1
Downtown Hub,2023-11-16,80,0.4166666666666667,2371.1800000000003,24478.65,24.537499999999998,22.02,0.866625,Nov 2023,75.6
Downtown Hub,2023-11-17,78,0.40625,2185.62,22130.25,25.416666666666668,27.59,0.8564583333333333,Nov 2023,75.4
Downtown Hub,2023-11-18,69,0.359375,2213.89,23306.73,24.84166666666667,25.41,0.8338333333333333,Nov 2023,76.7
Downtown Hub,2023-11-19,70,0.3645833333333333,2359.89,23162.93,25.554166666666664,5.79,0.846625,Nov 2023,77.3
Downtown Hub,2023-11-20,80,0.4166666666666667,2264.72,23437.2,25.433333333333334,39.55,0.8448333333333333,Nov 2023,77.1
Downtown Hub,2023-11-21,83,0.4322916666666667,2343.18,24173.51,24.933333333333334,22.82,0.8519166666666668,Nov 2023,77.0
Downtown Hub,2023-11-22,81,0.421875,2431.55,25292.1,24.933333333333334,5.42,0.8596666666666667,Nov 2023,77.3
Downtown Hub,2023-11-23,76,0.3958333333333333,2388.24,23172.12,25.2,21.53,0.8495416666666666,Nov 2023,76.7
Downtown Hub,2023-11-24,83,0.4322916666666667,2571.68,26517.0,24.920833333333334,20.39,0.849625,Nov 2023,77.4
Downtown Hub,2023-11-25,60,0.3125,1833.29,18985.56,25.037499999999998,10.47,0.8262916666666666,Nov 2023,76.1
Downtown Hub,2023-11-26,63,0.328125,2049.7,20669.9,24.900000000000002,27.169999999999998,0.8435833333333332,Nov 2023,75.1
Downtown Hub,2023-11-27,80,0.4166666666666667,2087.59,21745.82,25.212500000000002,21.93,0.8497083333333334,Nov 2023,75.1
Downtown Hub,2023-11-28,77,0.4010416666666667,2153.2,22294.15,25.391666666666666,29.68,0.8584166666666667,Nov 2023,74.3
Downtown Hub,2023-11-29,77,0.4010416666666667,2241.83,22592.559999999998,25.120833333333334,14.09,0.871,Nov 2023,73.7
Downtown Hub,2023-11-30,77,0.4010416666666667,2300.6,22610.739999999998,25.78333333333333,13.92,0.8614999999999999,Nov 2023,73.9
Downtown Hub,2023-12-01,80,0.4166666666666667,2468.5,24417.390000000003,22.433333333333334,16.4,0.8632916666666667,Dec 2023,73.4
Downtown Hub,2023-12-02,67,0.3489583333333333,1873.85,18612.37,22.425,9.8,0.8324583333333333,Dec 2023,74.4
Downtown Hub,2023-12-03,61,0.3177083333333333,1827.96,17876.31,22.758333333333336,8.49,0.8312916666666667,Dec 2023,74.1
Downtown Hub,2023-12-04,79,0.4114583333333333,2276.23,23931.0,22.520833333333332,0.0,0.8419166666666666,Dec 2023,74.0
Downtown Hub,2023-12-05,78,0.40625,2307.76,21648.68,22.599999999999998,1.88,0.839875,Dec 2023,74.1
Downtown Hub,2023-12-06,81,0.421875,2341.2400000000002,23414.58,22.516666666666666,1.53,0.8418749999999999,Dec 2023,74.7
Downtown Hub,2023-12-07,83,0.4322916666666667,2535.1,25250.56,23.183333333333334,14.79,0.8614583333333333,Dec 2023,75.6
Downtown Hub,2023-12-08,78,0.40625,2696.7200000000003,27334.78,22.945833333333336,0.0,0.84875,Dec 2023,75.3
Downtown Hub,2023-12-09,64,0.3333333333333333,2020.96,19437.5,22.645833333333332,1.45,0.8416666666666667,Dec 2023,74.9
Downtown Hub,2023-12-10,60,0.3125,1747.8799999999999,16602.56,22.8,1.21,0.8449583333333334,Dec 2023,74.7
Downtown Hub,2023-12-11,80,0.4166666666666667,2106.23,21536.03,22.866666666666664,8.79,0.8725416666666667,Dec 2023,74.9
Downtown Hub,2023-12-12,79,0.4114583333333333,2236.27,21135.09,23.1875,17.02,0.85875,Dec 2023,75.0
Downtown Hub,2023-12-13,80,0.4166666666666667,2634.94,25527.88,23.104166666666668,0.0,0.858375,Dec 2023,74.9
Downtown Hub,2023-12-14,76,0.3958333333333333,2226.38,21776.5,22.804166666666664,2.9,0.8584166666666667,Dec 2023,73.9
Downtown Hub,2023-12-15,82,0.4270833333333333,2412.87,24275.95,22.895833333333332,1.43,0.8466666666666667,Dec 2023,74.4
Downtown Hub,2023-12-16,63,0.328125,2219.66,22610.55,22.96666666666667,1.74,0.8320416666666667,Dec 2023,74.3
Downtown Hub,2023-12-17,63,0.328125,1830.22,19121.98,22.745833333333334,2.26,0.84025,Dec 2023,74.7
Downtown Hub,2023-12-18,83,0.4322916666666667,2739.2799999999997,27917.45,22.758333333333336,0.0,0.8486666666666666,Dec 2023,75.1
Downtown Hub,2023-12-19,79,0.4114583333333333,2390.89,23069.22,22.6125,2.34,0.866,Dec 2023,75.1
Downtown Hub,2023-12-20,80,0.4166666666666667,2314.7599999999998,24401.46,22.787499999999998,10.85,0.8583333333333334,Dec 2023,75.1
Downtown Hub,2023-12-21,83,0.4322916666666667,2435.39,24898.42,23.133333333333336,2.54,0.8551666666666667,Dec 2023,76.1
Downtown Hub,2023-12-22,82,0.4270833333333333,2563.93,25317.41,22.712500000000002,2.77,0.8485833333333334,Dec 2023,76.1
Downtown Hub,2023-12-23,67,0.3489583333333333,2034.81,21197.21,23.166666666666668,0.0,0.8307083333333334,Dec 2023,76.7
Downtown Hub,2023-12-24,66,0.34375,1976.88,20156.09,22.5,6.1,0.8377083333333334,Dec 2023,77.1
Downtown Hub,2023-12-25,81,0.421875,2558.96,25575.63,22.8875,0.0,0.84475,Dec 2023,76.9
Downtown Hub,2023-12-26,80,0.4166666666666667,2379.72,23992.59,22.9875,1.34,0.8491666666666666,Dec 2023,77.0
Downtown Hub,2023-12-27,79,0.4114583333333333,2279.21,22853.96,22.900000000000002,14.950000000000001,0.8376666666666667,Dec 2023,76.9
Downtown Hub,2023-12-28,79,0.4114583333333333,2375.08,24832.15,23.020833333333332,18.63,0.8607916666666666,Dec 2023,76.3
Downtown Hub,2023-12-29,79,0.4114583333333333,2072.44,19749.23,23.25,0.0,0.8720416666666666,Dec 2023,75.9
Downtown Hub,2023-12-30,65,0.3385416666666667,1874.7,18904.45,22.833333333333332,4.88,0.8310833333333334,Dec 2023,75.6
Downtown Hub,2023-12-31,68,0.3541666666666667,1686.3,16126.220000000001,23.070833333333336,6.76,0.8410833333333333,Dec 2023,75.9
Downtown Hub,2024-01-01,96,0.5,2769.97,27010.77,22.229166666666668,0.0,0.8392083333333332,Jan 2024,78.0
Downtown Hub,2024-01-02,94,0.4895833333333333,3164.91,32513.06,21.558333333333334,0.0,0.8490833333333333,Jan 2024,80.0
Downtown Hub,2024-01-03,94,0.4895833333333333,2619.25,25964.6,22.129166666666666,0.0,0.8598750000000001,Jan 2024,82.1
Downtown Hub,2024-01-04,99,0.515625,2762.6,27726.379999999997,21.820833333333336,3.74,0.8655416666666667,Jan 2024,85.0
Downtown Hub,2024-01-05,93,0.484375,3048.02,28930.77,21.545833333333334,9.21,0.8583333333333334,Jan 2024,87.0
Downtown Hub,2024-01-06,79,0.4114583333333333,2544.38,25439.45,21.933333333333334,5.4,0.84075,Jan 2024,89.0
Downtown Hub,2024-01-07,83,0.4322916666666667,2334.43,24210.25,21.8125,5.91,0.8480416666666667,Jan 2024,91.1
Downtown Hub,2024-01-08,93,0.484375,2820.78,28471.05,22.133333333333336,0.0,0.8752083333333333,Jan 2024,90.7
Downtown Hub,2024-01-09,93,0.484375,2820.01,28401.22,22.09166666666667,3.31,0.852125,Jan 2024,90.6
Downtown Hub,2024-01-10,94,0.4895833333333333,3038.18,30685.84,22.454166666666666,21.07,0.8430833333333333,Jan 2024,90.6
